genres,release_date,playtime_forever,user_id
Adventure Indie,2017-02-08,1067.0,therealmorty
Indie Simulation Strategy,2017-02-09,104.0,therealmorty
Free to Play Strategy,2017-02-08,0.0,therealmorty
Adventure Casual,2017-02-08,196.0,therealmorty
Strategy,2017-02-08,1.0,therealmorty
Action Casual Free to Play Indie Strategy,2017-02-08,0.0,therealmorty
Action Indie,2017-02-08,200.0,therealmorty
Action Adventure Casual Indie,2017-02-08,8.0,therealmorty
Adventure Indie RPG,2017-02-08,0.0,therealmorty
Adventure Indie RPG,2017-02-08,230.0,therealmorty
Adventure Indie RPG,2017-02-08,30.0,therealmorty
Action Adventure Indie RPG Simulation Early Access,2017-02-08,1.0,therealmorty
Adventure Indie RPG,2017-02-08,0.0,therealmorty
Action Adventure Indie RPG Simulation,2017-02-08,1.0,therealmorty
Adventure Indie,2017-02-08,194.0,therealmorty
Action Indie,2017-02-07,9.0,therealmorty
Action Adventure,1997-09-17,224.0,therealmorty
Action Indie Simulation Early Access,2017-02-08,357.0,therealmorty
Indie RPG,2017-02-08,3292.0,therealmorty
Adventure Indie Simulation,2017-02-07,310.0,therealmorty
Adventure,2017-02-06,126.0,therealmorty
Simulation Sports,2017-02-06,1.0,therealmorty
Casual Free to Play RPG,2017-02-06,181.0,therealmorty
Casual Indie,2017-02-01,893.0,therealmorty
Adventure Free to Play Indie,2017-02-07,6973.0,therealmorty
Indie,2017-02-07,260.0,therealmorty
Action Adventure Indie,2017-02-07,202.0,therealmorty
Action Adventure Indie,2017-02-07,1555.0,therealmorty
Action Indie,2017-02-07,5947.0,therealmorty
Action Indie,2017-02-07,1230.0,therealmorty
Action Adventure Indie,2017-02-07,226.0,therealmorty
RPG,2017-02-07,404.0,therealmorty
Action Adventure Indie,2017-02-07,954.0,therealmorty
Action Casual Indie Massively Multiplayer Simulation,2017-02-06,5.0,therealmorty
Action Racing Sports,1997-01-01,236.0,therealmorty
Adventure Casual,2017-02-06,0.0,therealmorty
Simulation Sports,2017-02-06,231.0,therealmorty
Simulation Sports,2017-02-06,0.0,therealmorty
Simulation Sports,2017-02-06,111.0,therealmorty
Simulation Sports,2017-02-06,524.0,therealmorty
Simulation Sports,2017-02-06,0.0,therealmorty
Simulation Sports,2017-02-06,3880.0,therealmorty
Casual Indie Simulation,2017-02-06,56.0,therealmorty
Action Adventure,2017-02-06,278.0,therealmorty
Action Indie RPG,2017-02-03,193.0,therealmorty
Casual Free to Play Indie,2017-02-06,5.0,therealmorty
Action Indie,2017-02-03,1.0,therealmorty
Action Adventure Indie RPG,2017-02-03,0.0,therealmorty
Action Adventure Indie RPG Early Access,2017-02-03,817.0,therealmorty
Adventure Casual Indie RPG Strategy,2017-02-03,0.0,therealmorty
Action RPG,2017-02-03,439.0,therealmorty
Action Adventure Indie RPG Early Access,2017-02-04,0.0,therealmorty
Adventure Casual Indie,2017-02-06,383.0,therealmorty
Simulation,2017-02-03,22.0,therealmorty
Adventure Casual,2015-03-23,46.0,therealmorty
Action Indie,2017-02-03,175.0,therealmorty
Action Casual Indie,2017-02-03,0.0,therealmorty
Action Casual Indie,2017-02-03,56.0,therealmorty
Action Casual Indie,2017-02-03,27.0,therealmorty
Action Adventure Indie,2017-02-03,1.0,therealmorty
Adventure,2017-02-02,0.0,therealmorty
Action Adventure Indie,2017-02-03,116.0,therealmorty
Casual Indie,2017-02-02,17.0,therealmorty
Adventure Casual,2013-11-26,1.0,therealmorty
Adventure Casual,2013-03-22,2758.0,therealmorty
Adventure Casual,2014-01-20,0.0,therealmorty
Adventure Casual,2014-01-06,1166.0,therealmorty
Adventure Casual,2016-04-20,435.0,therealmorty
Casual Indie,2017-02-02,33.0,therealmorty
Adventure Casual,2013-04-05,224.0,therealmorty
Simulation Strategy,2017-02-02,20.0,therealmorty
Adventure Casual Indie Early Access,2017-01-02,0.0,therealmorty
Adventure Casual Indie,2017-02-02,168.0,therealmorty
Indie Simulation Strategy,2016-05-18,963.0,therealmorty
Adventure Casual Indie,2017-02-02,1.0,therealmorty
Action Adventure Indie RPG,2017-02-02,38.0,therealmorty
Adventure Indie,2017-02-02,1.0,therealmorty
Action Adventure Indie RPG,2017-02-02,0.0,therealmorty
Action,2006-03-25,0.0,therealmorty
Action Adventure Indie RPG,2017-02-02,0.0,therealmorty
Action Adventure Indie RPG,2017-02-02,0.0,therealmorty
Action Adventure Indie RPG,2017-02-02,550.0,therealmorty
Action Adventure Indie RPG,2017-02-02,4.0,therealmorty
Indie Strategy,2017-02-01,10.0,therealmorty
Action Adventure Casual,2016-08-08,0.0,therealmorty
Casual Indie Simulation,2017-02-01,0.0,therealmorty
Racing Simulation Sports,2017-02-01,237.0,therealmorty
Indie,2017-02-01,0.0,therealmorty
Action Adventure Indie Early Access,2017-02-01,0.0,therealmorty
Indie Strategy,2017-02-01,0.0,therealmorty
Indie Racing,2017-02-01,0.0,therealmorty
Action Indie,2017-02-01,69.0,therealmorty
Indie RPG Strategy,2017-02-01,0.0,therealmorty
Action Indie,2017-02-01,0.0,therealmorty
Adventure Casual Free to Play Indie RPG,2017-02-01,0.0,therealmorty
Adventure Casual,2017-02-01,0.0,therealmorty
Action Adventure Casual Indie Simulation,2017-02-01,26.0,therealmorty
Action Adventure Indie,2017-02-01,11.0,therealmorty
Strategy,2017-02-01,606.0,therealmorty
Action Adventure Indie RPG,2017-02-01,1415.0,therealmorty
Indie Strategy,2017-01-31,8.0,itslonk
Indie Simulation Strategy Early Access,2017-01-31,6253.0,itslonk
Action Casual Indie,2017-01-31,8.0,itslonk
Adventure Indie RPG,2017-01-31,0.0,itslonk
Action Adventure Free to Play Massively Multiplayer RPG,2017-01-31,0.0,itslonk
Adventure Indie Early Access,2017-01-31,217.0,itslonk
Adventure Indie Early Access,2017-01-30,11152.0,itslonk
Action Casual Indie,2017-01-31,10.0,itslonk
Adventure Casual Indie,2017-01-31,92.0,itslonk
Action Adventure Indie RPG Early Access,2017-01-31,0.0,itslonk
Simulation,2017-01-31,0.0,itslonk
Action Free to Play Indie,2017-01-31,241.0,itslonk
Adventure Casual Indie,2017-01-31,233.0,itslonk
Action Adventure Indie RPG Strategy Early Access,2017-01-31,0.0,itslonk
Action Adventure,2017-01-31,0.0,itslonk
Adventure Casual Indie RPG Simulation,2017-01-31,0.0,itslonk
Adventure Indie RPG Simulation,2017-01-31,401.0,itslonk
Action Casual Indie,2017-01-31,7.0,itslonk
Action Indie Strategy,2017-01-31,89.0,itslonk
Action Adventure Casual Indie,2017-01-31,0.0,itslonk
Action RPG,2017-01-31,6.0,itslonk
Action RPG,2017-01-31,114.0,itslonk
Action Adventure Indie,2017-01-30,4616.0,itslonk
Adventure Free to Play Simulation,2017-01-30,13.0,itslonk
Casual Indie,2017-01-30,624.0,itslonk
Adventure Casual Indie,2017-01-31,16.0,itslonk
RPG,2017-01-30,0.0,itslonk
Casual Indie,2017-01-30,169.0,itslonk
Adventure Casual,2017-01-30,0.0,itslonk
Indie Strategy,2017-01-30,887.0,itslonk
Action Indie,2017-01-30,7322.0,itslonk
RPG,2017-01-30,0.0,itslonk
Action Adventure Indie,2017-08-17,132.0,itslonk
Adventure Indie Strategy,2017-01-30,0.0,itslonk
Casual Indie,2017-01-31,20.0,itslonk
Indie,2017-01-30,326.0,itslonk
Action Indie,2017-01-30,0.0,itslonk
Action,2017-01-30,0.0,itslonk
Adventure Casual Indie RPG,2017-01-30,176.0,itslonk
Adventure Indie RPG Strategy,2017-01-30,17.0,itslonk
Action Adventure Casual Indie,2017-01-30,32.0,itslonk
Action Adventure Massively Multiplayer RPG Strategy Early Access,2017-01-30,790.0,itslonk
Action Casual Indie,2017-01-30,20415.0,itslonk
Action Adventure Indie Simulation Strategy,2017-01-22,1085.0,itslonk
Adventure Indie,2017-01-30,0.0,itslonk
Adventure Casual Indie,2017-01-27,514.0,itslonk
Strategy,2017-01-27,0.0,itslonk
Action Adventure Indie,2017-01-27,160.0,itslonk
Indie RPG Strategy,2017-01-27,4.0,itslonk
Action Adventure Indie Early Access,2017-01-27,0.0,itslonk
Adventure Indie,2017-01-27,173.0,itslonk
Action Indie RPG Strategy Early Access,2017-01-27,0.0,itslonk
Action Indie,2017-01-25,0.0,itslonk
Indie RPG Strategy,2017-01-25,24.0,itslonk
Action Adventure,2017-01-25,0.0,itslonk
Adventure Casual,2017-01-25,384.0,itslonk
Racing Simulation Sports,2017-01-26,0.0,itslonk
Casual Indie Simulation Strategy,2016-10-12,65.0,itslonk
Adventure Casual Strategy,2016-08-31,0.0,itslonk
Indie,2017-01-26,0.0,itslonk
Indie RPG,2017-01-26,93.0,itslonk
Action Indie,2017-01-26,2426.0,itslonk
Indie RPG Strategy,2017-01-21,636.0,itslonk
Simulation Strategy,2017-01-26,70003.0,itslonk
Adventure Indie,2017-01-26,0.0,itslonk
Adventure Casual Indie,2017-01-26,405.0,itslonk
Simulation,2017-01-26,82.0,itslonk
Casual Indie,2017-01-26,511.0,itslonk
Casual Indie,2017-01-26,4519.0,itslonk
Casual Indie,2017-01-26,260.0,itslonk
Action Casual Indie,2017-01-24,136.0,itslonk
Strategy,2017-01-24,57.0,itslonk
Adventure Indie RPG Early Access,2017-01-24,66.0,itslonk
Strategy,2017-01-24,74.0,itslonk
Strategy,2017-01-24,210.0,itslonk
Action Casual Free to Play Massively Multiplayer RPG Strategy,Jan 2017,0.0,itslonk
Action Indie Simulation Early Access,2017-01-23,3.0,itslonk
Action Adventure Indie,2017-01-23,0.0,itslonk
Indie RPG Strategy,2017-01-23,177.0,itslonk
Action Adventure Indie,2017-01-20,0.0,itslonk
Indie RPG,2017-01-23,0.0,itslonk
Action Indie Early Access,2017-01-20,0.0,itslonk
Action Adventure Casual Indie,2017-01-20,0.0,itslonk
Action Adventure Casual Indie,2017-01-20,0.0,itslonk
Adventure Indie Simulation,2017-01-20,0.0,itslonk
Free to Play Indie Strategy,2017-01-20,59.0,itslonk
Action,2017-01-18,0.0,itslonk
Action,2016-01-18,0.0,itslonk
Action,2017-01-18,2306.0,itslonk
Simulation,2017-01-18,0.0,itslonk
Action Adventure Casual Indie RPG Strategy,2017-01-18,801.0,itslonk
Action Casual Indie,2017-01-19,25.0,itslonk
Action Adventure Casual Indie,2017-01-19,5393.0,itslonk
Action Indie Early Access,2017-01-19,74.0,itslonk
Action Adventure Indie RPG,2017-01-19,288.0,itslonk
Adventure Indie,2017-01-19,4222.0,itslonk
Action Casual,2017-01-18,0.0,itslonk
Action Adventure Casual Indie,2017-01-20,0.0,itslonk
Action Adventure Indie,2017-01-19,0.0,itslonk
Action Casual Indie,2017-01-20,124.0,itslonk
Adventure Indie RPG,2017-01-20,69.0,itslonk
Indie Simulation,2017-01-20,178.0,itslonk
Indie Simulation,2017-01-20,469.0,itslonk
Action Adventure Casual Indie,2017-01-20,26.0,itslonk
Simulation Strategy,2017-01-20,0.0,itslonk
Action Adventure Indie,2017-01-20,0.0,itslonk
Adventure Casual,2017-01-20,0.0,itslonk
Indie RPG,2017-01-20,371.0,itslonk
Adventure Indie RPG,2017-01-20,0.0,itslonk
Strategy,2017-01-20,0.0,itslonk
Action Adventure Casual Indie Simulation Sports,2017-01-20,0.0,itslonk
Casual Indie Strategy,2017-01-20,147.0,itslonk
Simulation,2017-01-19,0.0,itslonk
Simulation,2017-01-19,0.0,itslonk
Adventure Casual Indie,2017-01-19,0.0,itslonk
Strategy,2017-01-19,46.0,itslonk
Action Indie Strategy,2017-01-19,0.0,itslonk
Simulation,2017-01-19,81.0,itslonk
Simulation,2017-01-19,117.0,itslonk
Action Indie,2017-01-18,6.0,itslonk
Adventure Casual,2017-01-18,365.0,itslonk
Action Indie,2017-01-18,322.0,itslonk
Action Indie,2017-01-18,958.0,itslonk
Indie Racing Sports,2017-01-18,1869.0,itslonk
Casual Indie,2017-01-18,1656.0,itslonk
Adventure Indie,2017-01-16,0.0,itslonk
Casual Indie,2016-11-04,530.0,itslonk
Casual Indie Sports,2015-12-09,25.0,itslonk
Action Indie Strategy Early Access,2017-01-17,3210.0,itslonk
Adventure Indie RPG,2017-01-17,77.0,itslonk
Action Adventure Indie,2017-01-17,1567.0,itslonk
Action Indie,2017-01-17,5125.0,itslonk
Action Casual Indie,2017-01-17,187.0,itslonk
Action Adventure Indie RPG,2017-01-17,250.0,DeDroidUreLookin4
Action Indie,2017-11-07,0.0,DeDroidUreLookin4
Simulation Sports,2017-01-16,203.0,DeDroidUreLookin4
Action Indie RPG,2017-01-19,915.0,DeDroidUreLookin4
Action Adventure Casual Indie,2017-01-16,54.0,DeDroidUreLookin4
Action Indie,2017-01-16,4114.0,DeDroidUreLookin4
Adventure Casual,2017-01-13,500.0,DeDroidUreLookin4
Action Indie RPG Strategy,2017-01-13,0.0,DeDroidUreLookin4
Action Adventure Indie RPG,2017-01-08,826.0,DeDroidUreLookin4
Action Adventure Indie Strategy,2017-01-13,0.0,DeDroidUreLookin4
Action Adventure Indie,2017-01-14,75179.0,DeDroidUreLookin4
Adventure Casual Indie RPG,2017-01-13,270.0,DeDroidUreLookin4
Action Adventure Free to Play RPG,2016-12-25,5772.0,DeDroidUreLookin4
Action Adventure Indie Strategy,2017-01-16,0.0,DeDroidUreLookin4
Action Adventure Indie Strategy,2017-01-13,4610.0,DeDroidUreLookin4
Casual Indie Strategy,2017-01-13,1738.0,DeDroidUreLookin4
Action Indie RPG Strategy Early Access,2017-01-13,3213.0,DeDroidUreLookin4
Casual Indie Strategy,2017-01-13,1472.0,DeDroidUreLookin4
Action Adventure Casual Indie Early Access,2017-01-13,4241.0,DeDroidUreLookin4
Indie Simulation Strategy,2017-01-13,545.0,DeDroidUreLookin4
Indie Simulation Strategy,2017-01-13,2263.0,DeDroidUreLookin4
Action Indie Sports,2017-01-13,4.0,DeDroidUreLookin4
Adventure Casual Indie,2017-01-13,201.0,DeDroidUreLookin4
Action Indie,2014-09-30,18898.0,DeDroidUreLookin4
Indie,2016-12-30,0.0,DeDroidUreLookin4
Adventure Casual Indie,2017-01-12,2388.0,DeDroidUreLookin4
Free to Play Indie Simulation,2017-01-12,567.0,DeDroidUreLookin4
Action,2017-01-13,168.0,DeDroidUreLookin4
Action Adventure Indie,2016-06-01,3479.0,DeDroidUreLookin4
Action Adventure Indie,2017-01-13,824.0,DeDroidUreLookin4
Simulation,2017-01-12,10045.0,DeDroidUreLookin4
Strategy,2017-01-12,680.0,DeDroidUreLookin4
Casual Indie Simulation Early Access,2017-01-12,1483.0,DeDroidUreLookin4
Simulation,2017-01-12,867.0,DeDroidUreLookin4
Action Indie,2017-01-15,1981.0,DeDroidUreLookin4
Casual Indie,2017-01-12,5192.0,DeDroidUreLookin4
Action Casual Indie Simulation,2016-11-03,178.0,DeDroidUreLookin4
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,2391.0,DeDroidUreLookin4
Adventure Casual Indie,2017-01-10,10564.0,DeDroidUreLookin4
Action Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,0.0,DeDroidUreLookin4
Action Adventure RPG,2017-01-10,957.0,DeDroidUreLookin4
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,1334.0,DeDroidUreLookin4
Action Casual Indie,2017-01-10,187.0,DeDroidUreLookin4
Adventure Casual Indie RPG Strategy Early Access,2017-01-10,1.0,DeDroidUreLookin4
Action Adventure,2017-01-13,428.0,DeDroidUreLookin4
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-01-11,0.0,DeDroidUreLookin4
Simulation,2017-01-11,4951.0,DeDroidUreLookin4
Simulation,2017-01-11,59.0,DeDroidUreLookin4
Action Indie Strategy,2017-01-11,749.0,DeDroidUreLookin4
Action RPG,2017-01-26,42.0,DeDroidUreLookin4
Adventure Casual,2017-01-10,379.0,DeDroidUreLookin4
Indie Simulation,2017-01-10,151.0,DeDroidUreLookin4
Adventure Indie RPG Strategy,2017-01-10,20913.0,Berserklejerker
Action Indie Strategy,2017-01-10,3278.0,Berserklejerker
Adventure Casual Indie RPG Strategy,2017-01-06,209.0,Berserklejerker
Action,2017-01-06,2761.0,Berserklejerker
Action Indie,2017-01-06,2409.0,Berserklejerker
Action Casual Indie,2017-01-07,2749.0,Berserklejerker
Action Adventure Indie Early Access,2017-01-07,5513.0,Berserklejerker
Action Indie Racing Simulation Sports Early Access,2017-01-08,68.0,Berserklejerker
Action Casual Indie Simulation,2017-01-09,16.0,Berserklejerker
Indie,2016-10-10,1396.0,Berserklejerker
Adventure Indie RPG,2017-03-17,2797.0,Berserklejerker
Indie,2017-01-09,0.0,Berserklejerker
Action Indie Strategy,2014-09-03,22883.0,Berserklejerker
Action Indie Strategy,2017-01-09,708.0,Berserklejerker
Adventure,2004-06-01,737.0,Berserklejerker
Action Adventure Indie Racing,2017-01-09,0.0,Berserklejerker
Adventure,2017-01-09,212.0,Berserklejerker
Action Indie,2017-01-06,64.0,Berserklejerker
Indie,2017-01-06,17161.0,Berserklejerker
Casual Indie Early Access,2017-01-06,32.0,Berserklejerker
Adventure Casual,2017-01-06,72.0,Berserklejerker
Action Adventure Indie RPG,2017-01-06,444.0,Berserklejerker
Adventure Casual Indie Strategy,2017-01-06,0.0,Berserklejerker
Adventure Casual Indie Strategy,2017-01-06,4300.0,Berserklejerker
Action Indie RPG Early Access,2017-01-04,295.0,Berserklejerker
Indie Simulation,2016-11-02,3640.0,Berserklejerker
Casual Indie,2017-01-05,0.0,Berserklejerker
Action Casual Free to Play Indie,2017-01-04,0.0,Berserklejerker
Indie Simulation,2017-01-05,15179.0,Berserklejerker
Action Adventure Indie RPG,2017-01-05,2684.0,Berserklejerker
Casual Indie,2017-01-05,79.0,Berserklejerker
Action Indie,2017-01-05,2801.0,Berserklejerker
Action Casual Indie,2017-01-06,119.0,Berserklejerker
Action Casual Indie Sports,2017-01-04,1043.0,Berserklejerker
Indie,2017-01-04,1126.0,Berserklejerker
Racing Simulation Sports,2017-01-04,978.0,Berserklejerker
Racing Simulation Sports,2017-01-04,402.0,Berserklejerker
Casual,2016-12-08,640.0,Berserklejerker
Casual,2017-01-04,0.0,Berserklejerker
Casual,2016-12-08,259.0,Berserklejerker
Casual,2016-12-08,178.0,Berserklejerker
Adventure Indie RPG Strategy,2017-01-02,5.0,Berserklejerker
Adventure Indie,2017-01-02,361.0,Berserklejerker
Action Adventure Casual Indie,2017-01-02,4527.0,Berserklejerker
Action Casual Indie Simulation,2016-01-02,236.0,Berserklejerker
Action Adventure Indie,2017-01-02,139.0,Berserklejerker
Adventure Indie Early Access,2016-12-26,12930.0,Berserklejerker
Action Adventure Free to Play Indie,2017-01-02,1083.0,Berserklejerker
Adventure Indie RPG,2017-01-02,0.0,Berserklejerker
Action Adventure Indie Early Access,2017-01-02,9.0,Berserklejerker
Adventure Casual Indie,2012-03-14,490.0,Berserklejerker
Action Indie Massively Multiplayer,2016-12-30,0.0,Berserklejerker
Casual Indie,2016-12-30,260.0,Berserklejerker
Indie Strategy,2016-12-30,103.0,Berserklejerker
Action Adventure Casual Indie Strategy,2016-12-30,77.0,Berserklejerker
Action Adventure Casual Indie RPG,2016-12-30,1894.0,Berserklejerker
Adventure Casual Free to Play Indie Simulation Sports Strategy,2016-12-30,0.0,Berserklejerker
Casual Indie Simulation Sports,2016-12-28,2205.0,Berserklejerker
Casual RPG Simulation,2015-06-28,1011.0,Berserklejerker
Action Free to Play,2016-06-23,914.0,Berserklejerker
Indie Simulation,2016-12-28,227.0,Berserklejerker
Free to Play Strategy Early Access,2016-12-29,3.0,Berserklejerker
Adventure Casual Indie,2016-12-25,209.0,Berserklejerker
Action Adventure Indie,2016-12-27,66.0,Berserklejerker
Casual,2016-12-27,1804.0,Berserklejerker
Action Simulation,2016-12-27,115.0,Berserklejerker
Design amp Illustration Web Publishing,2016-12-27,185.0,Berserklejerker
Action Casual Indie,2016-12-24,84.0,Berserklejerker
Design amp Illustration Web Publishing,2016-12-27,24.0,Berserklejerker
Free to Play RPG Early Access,2016-12-24,0.0,Berserklejerker
Action Indie,2016-12-22,1754.0,Berserklejerker
Adventure Indie RPG,2016-12-23,429.0,Berserklejerker
Adventure,2016-12-22,0.0,Berserklejerker
Adventure Indie RPG,2016-12-23,454.0,Berserklejerker
Racing,2016-12-17,155.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,1525.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,0.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,3540.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,2635.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,1.0,Berserklejerker
Action Free to Play Massively Multiplayer RPG,2016-12-23,2516.0,Berserklejerker
Action Indie Early Access,2016-12-23,2951.0,Berserklejerker
Action Indie RPG Simulation Early Access,2016-12-22,0.0,Berserklejerker
Action Adventure Casual Indie Strategy,2016-12-22,0.0,Berserklejerker
Action Adventure Indie RPG,2016-12-22,0.0,Berserklejerker
Adventure,2016-12-22,223.0,Berserklejerker
Action Indie RPG,2016-12-22,581.0,Berserklejerker
Casual,2016-12-22,812.0,Berserklejerker
Adventure Indie,2016-12-22,178.0,Berserklejerker
Casual Indie Racing Sports,2016-12-21,0.0,Berserklejerker
Action Indie RPG,2015-12-01,0.0,Berserklejerker
Casual Indie,2016-12-21,1657.0,Berserklejerker
Action Casual Indie,2016-12-20,246.0,Berserklejerker
Adventure Casual Indie,2016-12-21,182.0,Berserklejerker
Action Free to Play Indie,2016-12-22,344.0,Berserklejerker
Action Adventure Indie,2016-12-21,35.0,Berserklejerker
Action Adventure Indie Early Access,2016-12-21,379.0,Berserklejerker
Action Indie,2016-12-21,7.0,Berserklejerker
Indie,2016-12-21,1001.0,Berserklejerker
Adventure Casual Indie,2016-12-21,695.0,Berserklejerker
Indie,2016-12-21,9.0,Berserklejerker
Adventure Indie,2016-12-21,11.0,Berserklejerker
Adventure Casual Free to Play,2016-12-20,1820.0,Berserklejerker
Action Adventure Indie,2016-12-20,0.0,Berserklejerker
Action Indie,2016-12-20,2163.0,Berserklejerker
Strategy,2016-12-20,0.0,Berserklejerker
Strategy,2016-12-20,972.0,Berserklejerker
Action Adventure Indie,2016-12-20,0.0,Berserklejerker
Action Adventure Casual Indie,2016-12-20,29.0,Berserklejerker
Casual Simulation Sports,2016-12-20,52.0,Berserklejerker
Casual Indie Strategy,2016-12-20,349.0,Berserklejerker
Action Adventure Indie,2016-12-20,87.0,Berserklejerker
Indie Racing Simulation Strategy,2016-12-14,1643.0,Berserklejerker
Action,2016-12-20,47.0,Berserklejerker
Adventure Indie,2016-12-20,1136.0,Berserklejerker
Casual,2016-12-20,0.0,Berserklejerker
Adventure Casual Indie,2016-12-20,10.0,Berserklejerker
Indie Racing Sports Early Access,2016-12-28,0.0,Berserklejerker
Adventure Indie RPG,2016-12-19,0.0,Berserklejerker
Design amp Illustration Utilities,2016-12-20,0.0,Berserklejerker
Casual,2016-12-20,0.0,Berserklejerker
Casual Indie,2016-12-19,2655.0,Berserklejerker
Simulation,2016-12-19,0.0,Berserklejerker
Adventure Casual,2016-12-19,49.0,76561198088799241
Indie Strategy Early Access,2017-11-07,1033.0,76561198088799241
Action Adventure Indie,2016-12-16,288.0,76561198088799241
Adventure Indie,2016-11-25,142.0,76561198088799241
Strategy,2016-12-19,2710.0,76561198088799241
Action Indie,2016-12-19,0.0,76561198088799241
Action Adventure Indie,2016-12-19,601.0,76561198088799241
Action Adventure Indie,2016-12-19,0.0,76561198088799241
Indie Simulation Sports,2016-12-19,612.0,76561198088799241
Action Adventure Casual Indie Early Access,2016-12-18,25.0,76561198088799241
Action Adventure,2016-12-18,43.0,76561198088799241
Casual Indie,2016-09-28,0.0,76561198088799241
Action Adventure Casual Indie RPG Simulation Early Access,2016-12-19,1108.0,76561198088799241
Indie,2016-12-16,1118.0,76561198088799241
Adventure Casual,2016-12-16,0.0,76561198088799241
Adventure Strategy,2016-12-16,0.0,76561198088799241
Action Free to Play,2016-12-15,291.0,76561198088799241
Action Adventure Casual Free to Play Indie Simulation Sports Strategy,2016-12-16,0.0,76561198088799241
Free to Play,2016-12-16,0.0,76561198088799241
Action Casual Indie,2016-12-16,347.0,76561198088799241
Indie Simulation Early Access,2016-12-16,508.0,76561198088799241
Adventure Casual,2016-12-16,2.0,76561198088799241
Sports Early Access,2016-12-16,276.0,76561198088799241
Action Adventure Casual Indie,2016-12-20,0.0,76561198088799241
Indie,2016-01-09,46.0,76561198088799241
Action Indie,2016-12-16,3.0,76561198088799241
Action Indie Strategy,2016-12-16,181.0,76561198088799241
Casual Indie,2016-12-16,2084.0,76561198088799241
Indie Simulation,2016-12-16,432.0,76561198088799241
Adventure Indie RPG,2016-12-16,23.0,76561198088799241
Indie Simulation Strategy,2016-12-16,94.0,76561198088799241
Action Casual Indie Strategy,2016-12-16,1.0,76561198088799241
Adventure Indie Early Access,2016-12-15,1169.0,76561198088799241
Action Casual Indie,2016-12-15,21.0,76561198088799241
Action Indie,2016-12-16,984.0,76561198088799241
Animation amp Modeling Design amp Illustration Utilities,2016-12-15,33.0,76561198088799241
Strategy,2016-12-15,310.0,76561198088799241
Indie Simulation,2016-12-15,869.0,76561198088799241
Indie Simulation,2016-12-16,2553.0,76561198088799241
Adventure Indie RPG,2016-12-16,0.0,76561198088799241
Simulation,2016-12-16,0.0,76561198088799241
Free to Play Indie,2016-12-16,84.0,76561198088799241
Casual Indie,2016-12-16,37.0,76561198088799241
Casual Free to Play,2016-12-15,31.0,76561198088799241
Casual,2016-12-15,29.0,76561198088799241
Design amp Illustration Utilities,2016-12-15,1.0,76561198088799241
Adventure Casual Indie,2016-12-15,110.0,76561198088799241
Action Indie,2016-12-15,0.0,76561198088799241
Action Adventure Casual Indie,2016-12-15,1389.0,76561198088799241
Action Casual Indie,2016-12-15,17739.0,76561198088799241
Strategy,2016-12-15,141.0,76561198088799241
Simulation Strategy,1999-10-31,734.0,76561198088799241
Simulation,2016-12-15,0.0,76561198088799241
Action Indie Sports,2016-12-15,0.0,76561198088799241
Racing,2016-12-15,7.0,76561198088799241
Racing,2016-12-15,0.0,76561198088799241
Racing,2016-12-15,0.0,76561198088799241
Racing,2016-12-15,1.0,76561198088799241
Racing,2016-12-15,0.0,76561198088799241
Racing,2016-12-15,14.0,76561198088799241
Action Adventure Indie RPG,2016-01-22,7753.0,76561198088799241
Adventure Massively Multiplayer RPG,2016-12-15,0.0,76561198088799241
Adventure Massively Multiplayer RPG,2016-12-15,952.0,76561198088799241
Adventure Massively Multiplayer RPG,2016-12-15,452.0,76561198088799241
Action Indie,2016-12-15,15.0,76561198088799241
Indie,2016-12-15,0.0,76561198088799241
Simulation,2016-12-15,17.0,76561198088799241
Casual Indie,2016-12-15,3.0,76561198088799241
Adventure Casual,2016-12-15,0.0,76561198088799241
RPG,1998-11-30,0.0,76561198088799241
Action Simulation Strategy,1995-09-30,390.0,76561198088799241
Action Adventure Indie,2016-12-13,1.0,76561198088799241
Strategy,2016-12-13,1.0,76561198088799241
Strategy,2016-12-13,71.0,76561198088799241
Strategy,2016-12-13,0.0,76561198088799241
Action Adventure Indie,2016-12-19,14.0,76561198061730629
Action Adventure Indie RPG,2016-12-13,38816.0,76561198061730629
Simulation,2016-12-13,33.0,76561198061730629
Action Casual Indie Simulation,2016-12-14,2980.0,76561198061730629
Free to Play Massively Multiplayer Simulation,2016-12-14,0.0,76561198061730629
Action Adventure Indie,2016-12-13,6287.0,76561198061730629
Indie,2016-12-13,0.0,76561198061730629
Action Casual Indie Simulation,2016-12-14,314.0,76561198061730629
Free to Play Massively Multiplayer Simulation,2016-12-14,41920.0,76561198061730629
Indie RPG Strategy,2016-12-14,722.0,76561198061730629
Indie RPG Strategy,2016-12-14,330.0,76561198061730629
